,location,recording_date_time,species_code,Year_since_logging,mean_amp,SM2
12935,STB-2-3,2019-06-04 05:58:00,TEWA,0,-44.09,1
12936,STB-2-3,2019-06-04 05:58:00,TEWA,0,-43.95,1
12937,STB-2-3,2019-06-04 05:58:00,WTSP,0,-54.32,1
12938,STB-2-3,2019-06-04 07:58:00,WTSP,0,-47.475,1
12939,STB-2-3,2019-06-04 07:58:00,TEWA,0,-38.415,1
12940,STB-2-3,2019-06-04 07:58:00,WTSP,0,-43.760000000000005,1
12941,STB-2-3,2019-06-05 05:28:00,TEWA,0,-38.8,1
12942,STB-2-3,2019-06-05 05:28:00,TEWA,0,-36.205,1
12943,STB-2-3,2019-06-05 05:28:00,WTSP,0,-57.965,1
12944,STB-2-3,2019-06-05 05:28:00,WTSP,0,-42.48,1
12945,STB-2-3,2019-06-05 05:58:00,TEWA,0,-40.885,1
12946,STB-2-3,2019-06-05 05:58:00,TEWA,0,-39.715,1
12947,STB-2-3,2019-06-05 06:58:00,TEWA,0,-41.635000000000005,1
12948,STB-2-3,2019-06-05 06:58:00,TEWA,0,-46.645,1
12949,STB-2-3,2019-06-05 06:58:00,TEWA,0,-40.13,1
12950,STB-2-3,2019-06-05 06:58:00,TEWA,0,-41.35,1
12951,STB-2-3,2019-06-06 06:57:00,YRWA,0,-42.595,1
12952,STB-2-3,2019-06-06 06:57:00,TEWA,0,-40.545,1
12953,H23-CC-1,2023-05-28 06:57:00,RCKI,20,-46.505,1
12954,H23-CC-1,2023-05-28 08:57:00,YRWA,20,-45.275000000000006,1
12955,H23-CC-1,2023-05-29 05:56:00,YRWA,20,-41.305,1
12956,H23-CC-1,2023-05-30 08:10:00,YRWA,20,-51.435,1
12957,H23-CC-1,2023-05-31 07:09:00,RCKI,20,-43.43,1
12958,H23-CC-1,2023-05-31 07:09:00,TEWA,20,-45.985,1
12959,H23-CC-1,2023-05-31 08:24:00,TEWA,20,-45.195,1
12960,H23-CC-1,2023-06-02 05:53:00,YRWA,20,-32.545,1
12961,H23-CC-1,2023-06-02 06:38:00,YRWA,20,-43.05,1
12962,H23-CC-1,2023-06-02 06:38:00,YRWA,20,-48.395,1
12963,H23-CC-1,2023-06-02 06:53:00,YRWA,20,-36.985,1
12964,H23-CC-1,2023-06-02 06:53:00,TEWA,20,-36.150000000000006,1
12965,H23-CC-1,2023-06-03 06:22:00,TEWA,20,-41.535,1
12966,H23-CC-111,2023-05-29 08:03:00,RCKI,12,-40.605,0
12967,H23-CC-111,2023-05-30 06:02:00,RCKI,12,-51.885000000000005,0
12968,H23-CC-111,2023-05-30 07:02:00,RCKI,12,-44.115,0
12969,H23-CC-111,2023-05-30 07:02:00,RCKI,12,-44.25,0
12970,H23-CC-111,2023-05-31 05:31:00,RCKI,12,-43.54,0
12971,H23-CC-111,2023-05-31 07:01:00,YRWA,12,-48.81,0
12972,H23-CC-111,2023-05-31 08:01:00,YRWA,12,-32.63,0
12973,H23-CC-111,2023-05-31 08:01:00,RCKI,12,-30.685,0
12974,H23-CC-111,2023-05-31 08:01:00,RCKI,12,-44.14,0
12975,H23-CC-111,2023-06-01 06:00:00,YRWA,12,-52.43,0
12976,H23-CC-111,2023-06-01 06:00:00,RCKI,12,-47.55,0
12977,H23-CC-111,2023-06-01 06:00:00,RCKI,12,-46.59,0
12978,H23-CC-111,2023-06-02 07:59:00,RCKI,12,-35.3,0
12979,H23-CC-113,2023-05-26 06:44:00,WTSP,21,-51.29,1
12980,H23-CC-113,2023-05-26 06:44:00,OSFL,21,-50.235,1
12981,H23-CC-113,2023-05-27 07:13:00,WTSP,21,-43.845,1
12982,H23-CC-113,2023-05-27 07:58:00,WTSP,21,-33.745000000000005,1
12983,H23-CC-113,2023-05-27 07:58:00,WTSP,21,-56.2,1
12984,H23-CC-113,2023-05-27 09:13:00,WTSP,21,-32.66,1
12985,H23-CC-113,2023-05-28 07:27:00,WTSP,21,-30.325,1
12986,H23-CC-113,2023-05-29 06:26:00,WTSP,21,-43.175,1
12987,H23-CC-113,2023-05-29 06:26:00,WTSP,21,-52.395,1
12988,H23-CC-113,2023-05-29 06:56:00,WTSP,21,-53.13,1
12989,H23-CC-113,2023-05-29 07:26:00,WTSP,21,-52.385000000000005,1
12990,H23-CC-113,2023-05-29 07:26:00,WTSP,21,-45.08,1
12991,H23-CC-113,2023-06-02 07:23:00,WTSP,21,-19.3,1
12992,H23-CC-113,2023-06-02 07:23:00,WTSP,21,-35.155,1
12993,H23-CC-113,2023-06-02 07:23:00,WTSP,21,-49.295,1
12994,H23-CC-113,2023-06-02 07:23:00,WTSP,21,-38.395,1
12995,H23-CC-113,2023-06-02 07:23:00,YRWA,21,-44.8,1
12996,H23-CC-113,2023-06-02 07:38:00,WTSP,21,-31.575,1
12997,H23-CC-113,2023-06-02 07:38:00,WTSP,21,-55.6,1
12998,H23-CC-113,2023-06-03 09:07:00,WTSP,21,-38.03,1
12999,H23-CC-113,2023-06-04 05:52:00,WTSP,21,-47.23,1
13000,H23-CC-113,2023-06-04 05:52:00,WTSP,21,-30.05,1
13001,H23-CC-113,2023-06-04 05:52:00,WTSP,21,-38.245000000000005,1
13002,H23-CC-113,2023-06-04 05:52:00,WTSP,21,-30.185,1
13003,H23-CC-113,2023-06-04 05:52:00,OSFL,21,-31.76,1
13004,H23-CC-113,2023-06-05 07:21:00,OSFL,21,-39.85,1
13005,H23-CC-114,2023-05-27 06:28:00,RCKI,21,-52.34,1
13006,H23-CC-114,2023-05-28 07:12:00,YRWA,21,-51.66,1
13007,H23-CC-114,2023-05-30 06:40:00,YRWA,21,-53.125,1
13008,H23-CC-114,2023-05-30 07:25:00,YRWA,21,-51.98,1
13009,H23-CC-114,2023-05-31 09:09:00,YRWA,21,-47.05,1
13010,H23-CC-114,2023-06-04 05:52:00,TEWA,21,-45.415,1
13011,H23-CC-115,2023-05-26 08:29:00,OSFL,20,-51.25,1
13012,H23-CC-115,2023-05-26 08:29:00,YRWA,20,-49.47,1
13013,H23-CC-115,2023-05-27 07:43:00,YRWA,20,-44.435,1
13014,H23-CC-115,2023-05-29 07:11:00,WTSP,20,-56.605,1
13015,H23-CC-115,2023-05-29 07:11:00,WTSP,20,-49.53,1
13016,H23-CC-115,2023-05-29 07:41:00,YRWA,20,-44.155,1
13017,H23-CC-115,2023-05-29 08:41:00,WTSP,20,-52.14,1
13018,H23-CC-115,2023-05-31 07:09:00,YRWA,20,-51.205,1
13019,H23-CC-115,2023-06-04 06:22:00,OSFL,20,-48.84,1
13020,H23-CC-115,2023-06-04 06:22:00,WTSP,20,-56.245,1
13021,H23-CC-115,2023-06-04 09:07:00,YRWA,20,-51.325,1
13022,H23-CC-115,2023-06-05 07:06:00,OSFL,20,-51.065,1
13023,H23-CC-119,2023-05-27 05:58:00,YRWA,21,-48.445,0
13024,H23-CC-119,2023-05-27 05:58:00,YRWA,21,-39.54,0
13025,H23-CC-119,2023-05-27 05:58:00,YRWA,21,-32.91,0
13026,H23-CC-119,2023-05-27 06:43:00,YRWA,21,-41.005,0
13027,H23-CC-119,2023-05-27 07:28:00,YRWA,21,-39.17,0
13028,H23-CC-119,2023-05-27 08:13:00,RCKI,21,-40.725,0
13029,H23-CC-119,2023-05-27 08:13:00,YRWA,21,-44.485,0
13030,H23-CC-119,2023-05-30 07:40:00,TEWA,21,-40.99,0
13031,H23-CC-119,2023-05-30 07:40:00,RCKI,21,-36.49,0
13032,H23-CC-119,2023-05-30 07:40:00,RCKI,21,-43.695,0
13033,H23-CC-119,2023-05-31 08:39:00,RCKI,21,-42.755,0
13034,H23-CC-119,2023-05-31 08:54:00,YRWA,21,-42.505,0
13035,H23-CC-123,2023-06-03 04:25:00,WTSP,12,-46.22,1
13036,H23-CC-123,2023-06-03 04:25:00,WTSP,12,-49.365,1
13037,H23-CC-123,2023-06-03 04:25:00,WTSP,12,-51.61,1
13038,H23-CC-123,2023-06-03 04:25:00,WTSP,12,-49.325,1
13039,H23-CC-123,2023-06-03 04:25:00,WTSP,12,-42.525000000000006,1
13040,H23-CC-123,2023-06-03 05:25:00,REVI,12,-28.82,1
13041,H23-CC-123,2023-06-03 05:25:00,WTSP,12,-46.510000000000005,1
13042,H23-CC-123,2023-06-03 05:25:00,WTSP,12,-46.645,1
13043,H23-CC-123,2023-06-03 06:25:00,WTSP,12,-45.68,1
13044,H23-CC-123,2023-06-03 06:25:00,WTSP,12,-50.635000000000005,1
13045,H23-CC-123,2023-06-03 07:25:00,WTSP,12,-43.905,1
13046,H23-CC-123,2023-06-03 07:25:00,REVI,12,-32.72,1
13047,H23-CC-123,2023-06-03 07:25:00,WTSP,12,-53.305,1
13048,H23-CC-123,2023-06-04 04:24:00,WTSP,12,-54.745000000000005,1
13049,H23-CC-123,2023-06-04 04:24:00,WTSP,12,-46.51,1
13050,H23-CC-123,2023-06-04 04:24:00,WTSP,12,-37.13,1
13051,H23-CC-123,2023-06-04 04:24:00,WTSP,12,-36.235,1
13052,H23-CC-123,2023-06-04 04:24:00,WTSP,12,-47.06,1
13053,H23-CC-123,2023-06-04 04:24:00,WTSP,12,-45.785,1
13054,H23-CC-123,2023-06-04 04:54:00,REVI,12,-39.325,1
13055,H23-CC-123,2023-06-04 04:54:00,WTSP,12,-52.815,1
13056,H23-CC-123,2023-06-04 04:54:00,WTSP,12,-55.485,1
13057,H23-CC-123,2023-06-04 04:54:00,WTSP,12,-51.65,1
13058,H23-CC-123,2023-06-04 05:24:00,WTSP,12,-48.035,1
13059,H23-CC-123,2023-06-04 05:24:00,REVI,12,-38.13,1
13060,H23-CC-123,2023-06-05 06:23:00,REVI,12,-44.385,1
13061,H23-CC-123,2023-06-05 06:23:00,WTSP,12,-45.370000000000005,1
13062,H23-CC-123,2023-06-05 06:23:00,WTSP,12,-47.25,1
13063,H23-CC-123,2023-06-05 06:23:00,WTSP,12,-51.53,1
13064,H23-CC-123,2023-06-05 06:23:00,TEWA,12,-44.785,1
13065,H23-CC-123,2023-06-06 04:22:00,WTSP,12,-16.65,1
13066,H23-CC-123,2023-06-06 04:22:00,WTSP,12,-49.52,1
13067,H23-CC-123,2023-06-06 04:22:00,WTSP,12,-38.32,1
13068,H23-CC-123,2023-06-06 04:22:00,WTSP,12,-34.59,1
13069,H23-CC-123,2023-06-06 04:22:00,WTSP,12,-45.515,1
13070,H23-CC-123,2023-06-06 04:22:00,WTSP,12,-49.315,1
13071,H23-CC-123,2023-06-06 04:52:00,WTSP,12,-35.495000000000005,1
13072,H23-CC-123,2023-06-06 04:52:00,REVI,12,-41.95,1
13073,H23-CC-123,2023-06-06 04:52:00,WTSP,12,-42.05,1
13074,H23-CC-123,2023-06-06 04:52:00,WTSP,12,-39.535,1
13075,H23-CC-123,2023-06-06 04:52:00,WTSP,12,-42.47,1
13076,H23-CC-123,2023-06-06 05:22:00,REVI,12,-17.235,1
13077,H23-CC-123,2023-06-06 05:22:00,REVI,12,-39.56,1
13078,H23-CC-123,2023-06-06 05:22:00,WTSP,12,-46.06,1
13079,H23-CC-123,2023-06-06 06:22:00,REVI,12,-35.385000000000005,1
13080,H23-CC-123,2023-06-06 06:22:00,WTSP,12,-36.805,1
13081,H23-CC-123,2023-06-06 06:22:00,WTSP,12,-48.07,1
13082,H23-CC-123,2023-06-06 07:22:00,REVI,12,-43.54,1
13083,H23-CC-123,2023-06-06 07:22:00,REVI,12,-23.675,1
13084,H23-CC-137,2023-06-26 05:09:00,REVI,17,-44.02,1
13085,H23-CC-137,2023-06-26 06:09:00,WTSP,17,-31.085,1
13086,H23-CC-137,2023-06-26 06:09:00,WTSP,17,-48.68,1
13087,H23-CC-137,2023-06-26 06:09:00,WTSP,17,-52.865,1
13088,H23-CC-137,2023-06-26 07:09:00,WTSP,17,-37.575,1
13089,H23-CC-137,2023-06-26 07:09:00,WTSP,17,-47.29,1
13090,H23-CC-137,2023-06-26 07:09:00,YRWA,17,-48.05,1
13091,H23-CC-137,2023-06-27 05:09:00,WTSP,17,-22.68,1
13092,H23-CC-137,2023-06-27 05:09:00,WTSP,17,-57.64,1
13093,H23-CC-137,2023-06-27 07:09:00,TEWA,17,-41.36,1
13094,H23-CC-137,2023-06-28 05:10:00,WTSP,17,-44.875,1
13095,H23-CC-137,2023-06-28 06:10:00,WTSP,17,-36.625,1
13096,H23-CC-137,2023-06-28 07:10:00,WTSP,17,-45.36,1
13097,H23-CC-137,2023-06-28 07:10:00,WTSP,17,-48.375,1
13098,H23-CC-137,2023-06-29 05:11:00,WTSP,17,-18.385,1
13099,H23-CC-137,2023-06-29 05:11:00,WTSP,17,-51.455,1
13100,H23-CC-137,2023-06-29 07:11:00,WTSP,17,-51.24,1
13101,H23-CC-137,2023-06-30 06:12:00,WTSP,17,-35.94,1
13102,H23-CC-139,2023-06-26 05:09:00,WTSP,21,-45.4,1
13103,H23-CC-139,2023-06-26 05:09:00,WTSP,21,-48.325,1
13104,H23-CC-139,2023-06-26 06:09:00,WTSP,21,-46.495,1
13105,H23-CC-139,2023-06-26 06:09:00,WTSP,21,-38.815,1
13106,H23-CC-139,2023-06-26 06:09:00,WTSP,21,-36.620000000000005,1
13107,H23-CC-139,2023-06-26 06:09:00,WTSP,21,-45.92,1
13108,H23-CC-139,2023-06-26 06:09:00,WTSP,21,-45.775000000000006,1
13109,H23-CC-139,2023-06-26 07:09:00,WTSP,21,-22.615,1
13110,H23-CC-139,2023-06-26 07:09:00,WTSP,21,-38.005,1
13111,H23-CC-139,2023-06-26 07:09:00,WTSP,21,-40.205,1
13112,H23-CC-139,2023-06-26 07:09:00,TEWA,21,-42.64,1
13113,H23-CC-139,2023-06-27 05:09:00,WTSP,21,-45.67,1
13114,H23-CC-139,2023-06-27 05:09:00,WTSP,21,-48.005,1
13115,H23-CC-139,2023-06-27 06:09:00,WTSP,21,-45.86,1
13116,H23-CC-139,2023-06-27 06:09:00,WTSP,21,-54.975,1
13117,H23-CC-139,2023-06-27 06:09:00,WTSP,21,-49.22,1
