organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,AMBI,American Bittern,BOTAURUS LENTIGINOSUS,Aves,6.36,180,4.63,0.41kHz,1.60kHz,5223497,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.13,-28.76,2,0.039768,0.005402,0.079468,-22,-57.31,-63.09,2,-0.000002,-0.014313,0.003693,-36.89,-28.43,-34.86,2,0.021677,-0.024994,0.061737,-24.19,-59.66,-64.37,2,-0.000001,-0.007904,0.004272,-42.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/b4d847b514ed4843896378657bb15fe1.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/7a92c19eee5c49e9abdbc49205aeaf63.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,25.73,180,1.31,3.66kHz,4.58kHz,5223511,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.63,-28.5,3,0.039722,0.026031,0.052032,-25.67,-62.73,-68.36,2,0,-0.003326,0.003174,-49.56,-32.17,-34,2,0.021897,0.00769,0.035889,-28.9,-62.93,-68.09,3,0,-0.002197,0.002228,-53.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/8de146181c0940b8aa8d1751454ddf68.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/97839a00b6824edb9a55d1991f0eb881.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,Aves,34.24,180,1.33,2.11kHz,2.94kHz,5223512,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.31,-29.16,2,0.039574,0.020569,0.058563,-24.65,-63.31,-68.3,2,-0.000001,-0.005707,0.005402,-44.87,-31.69,-35.56,2,0.021643,-0.004089,0.041077,-27.73,-61.84,-66.85,3,0,-0.003265,0.002899,-49.72,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/d08630c31de14aa6984ac5d4a036845b.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/14ef9c17147842fc8843ce65269ffb1d.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,47.49,180,0.4,3.45kHz,5.92kHz,5223498,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.84,-28.3,4,0.040153,0.029114,0.053833,-25.38,-55.36,-58.91,2,-0.000002,-0.007935,0.006653,-42.01,-32.7,-33.88,2,0.02162,0.011139,0.032135,-29.86,-56.9,-60.61,2,-0.000001,-0.006104,0.005737,-44.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/37fbea6b00ab4e79863c677c2d9c238f.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/63a07601a54a4e5ebb5f85ef4a09c6de.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,NOWA,Northern Waterthrush,PARKESIA NOVEBORACENSIS,Aves,63.09,180,0.61,1.70kHz,4.79kHz,5223513,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.45,-28.43,2,0.039423,0.023376,0.053955,-25.36,-57.78,-60.44,3,-0.000003,-0.013275,0.004913,-37.54,-31.83,-34.55,2,0.021866,0.006256,0.038422,-28.31,-58.33,-60.68,2,-0.000002,-0.009003,0.004974,-40.91,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/867f228d1e67427d9e47b3b0369ceb00.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/4f18054c99304c0190462fc5deaea953.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,Aves,93.89,180,0.81,1.65kHz,2.99kHz,5223514,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.76,-28.25,2,0.039886,0.028717,0.050842,-25.88,-60.2,-66.22,3,-0.000001,-0.00705,0.004852,-43.04,-32.8,-33.87,2,0.021521,0.010925,0.032501,-29.76,-62.9,-66.57,2,-0.000001,-0.004333,0.003235,-47.26,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/0ea2f06e38234f2192a08f05f0842a9c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/59c65732507e408aa0469ce0db77d987.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,TRES,Tree Swallow,TACHYCINETA BICOLOR,Aves,99.53,180,0.81,2.11kHz,6.33kHz,5223500,1,Song,1,,f,1,Leonard Patterson,2623,,f,-26.87,-29.46,2,0.039421,-0.000427,0.090546,-20.86,-38.76,-60.13,2,-0.000002,-0.042908,0.044586,-27.02,-32.26,-33.52,2,0.021596,-0.029602,0.075684,-22.42,-39.14,-59.14,2,-0.000001,-0.052856,0.05365,-25.41,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/a1e4937589b84580a8fb3451a589e3c2.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/bcdd3d4aaaeb49e69f11979c91ea8f64.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,TRES,Tree Swallow,TACHYCINETA BICOLOR,Aves,104.04,180,0.65,2.63kHz,7.31kHz,5223499,2,Song,1,,f,1,Leonard Patterson,2623,,f,-27.58,-28.35,2,0.039781,0.008911,0.068237,-23.32,-46,-56.01,2,-0.000002,-0.029144,0.027679,-30.71,-32.83,-33.41,2,0.021706,-0.015594,0.056946,-24.89,-45.59,-54.84,2,-0.000001,-0.0354,0.036163,-28.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/c11d90ff9498405db9309d7094aa4d2f.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/39ac1e27480d45e485b8c835ab5c4d11.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,PISI,Pine Siskin,SPINUS PINUS,Aves,109.28,180,0.3,3.91kHz,6.08kHz,5223515,1,Song,1,,f,1,Leonard Patterson,2623,,f,-28.05,-28.59,2,0.039321,0.02478,0.052521,-25.59,-60.16,-62.17,2,-0.000001,-0.006073,0.005127,-44.33,-31.73,-33.74,2,0.022334,0.005707,0.036407,-28.78,-61.3,-62.91,2,-0.000001,-0.004669,0.004181,-46.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/6bc953f6098a400b84bba2ab8c40f2f4.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/a5c5c1ce793f4416bf8fa41e9134c169.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,HAWO,Hairy Woodpecker,DRYOBATES VILLOSUS,Aves,133.25,180,0.26,0.82kHz,5.67kHz,5223502,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.92,-28.39,2,0.03937,-0.094696,0.178619,-14.96,-37.41,-38.45,2,-0.000014,-0.108917,0.115875,-18.72,-30.82,-31.25,2,0.021625,-0.154785,0.165131,-15.64,-35.32,-36.38,2,-0.00001,-0.117065,0.140289,-17.06,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/db11b8c8843241d2b10dc0314dbef2dd.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/7075fe5389bc45759bbe4fa02d80d5c1.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,138.53,180,2.1,3.45kHz,4.48kHz,5223509,2,Song,1,,f,2,Leonard Patterson,2623,,f,-27.66,-28.45,2,0.039659,0.027954,0.051178,-25.82,-58.5,-67,2,0,-0.003265,0.003052,-49.72,-32.62,-33.8,2,0.021727,0.010315,0.033325,-29.54,-55.01,-64.99,2,0,-0.003967,0.003967,-48.03,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/12111ede4c9b493faedc311e208a196e.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/639d0a25d5d74436bcedb8d3e8050788.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,145.75,180,1.15,4.43kHz,5.30kHz,5223504,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.48,-28.48,2,0.039682,0.02652,0.051483,-25.77,-63.82,-68.78,2,0,-0.002411,0.002228,-52.36,-32.34,-33.95,2,0.02191,0.009552,0.036133,-28.84,-61.72,-66.62,2,0,-0.002869,0.002899,-50.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/3ed513f33d7948ef88a5af016d3249fe.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/9312391ef84449b7a7e6098ae8aa7a55.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,148.25,180,1.64,1.29kHz,7.52kHz,5223505,1,Song,1,,f,2,Leonard Patterson,2623,,f,-26.38,-29.24,2,0.039568,0.016449,0.062805,-24.04,-49.73,-60.17,2,-0.000002,-0.018188,0.010742,-34.8,-28.72,-35.11,2,0.021877,-0.008728,0.054382,-25.29,-43.56,-59.78,2,-0.000001,-0.018585,0.018585,-34.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/ce36b11c982440ed8d3c4f98510428f6.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/2cb18ef8f9694e72a337c9b7071f7cbd.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,Aves,150.74,180,1.24,3.71kHz,7.83kHz,5223516,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.24,-29.13,2,0.039501,0.015686,0.056458,-24.97,-61.11,-63.09,2,-0.000001,-0.008911,0.005005,-41,-31.9,-34.36,2,0.021846,0.006317,0.036469,-28.76,-58.78,-62.53,2,0,-0.006714,0.004974,-43.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/0898d5f2bb9d4a97b88ce9d39f7d77dc.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/a1ce243b76fc492cbc09ee0bbd4cc90e.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,153.59,180,1.51,2.21kHz,3.97kHz,5223510,3,Song,1,,f,2,Leonard Patterson,2623,,f,-23.09,-32.63,2,0.039385,-0.00824,0.096313,-20.33,-55.55,-65.42,2,-0.000001,-0.008331,0.006439,-41.59,-27.98,-37.57,2,0.022039,-0.019104,0.060028,-24.43,-51.84,-64.99,3,0,-0.006073,0.006226,-44.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/c27de46eb65449c0925a1e97b7b8d2a3.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/896384c954fd488eb2408ff5ec21c2aa.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,167.1,180,1.85,4.94kHz,7.42kHz,5223506,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.46,-28.31,2,0.039821,0.022095,0.055969,-25.04,-54.18,-58.2,2,0,-0.006439,0.0065,-43.74,-32.46,-33.71,2,0.021794,0.005707,0.03656,-28.74,-52.76,-56.83,2,0,-0.008118,0.008453,-41.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/e327215a7ebd401093ccfb1819adba90.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/77b1e48006d84d0c8c381fbdb2c1750a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,170.73,180,1.06,1.08kHz,6.90kHz,5223507,2,Song,1,,f,2,Leonard Patterson,2623,,f,-25.6,-29.95,2,0.040023,-0.019135,0.07547,-22.44,-48.43,-56.3,2,-0.000003,-0.01944,0.013123,-34.23,-29.8,-35.75,2,0.021618,-0.016113,0.051941,-25.69,-42.81,-53.23,2,-0.000002,-0.021851,0.022186,-33.08,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/4b4ca7cd050a468ab7d5819da71211b9.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/a0dfa1e5e74243688d6d6d537f0c7c8a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-10 5:08,2757431,1SPT,2499600,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,176.09,180,0.6,2.63kHz,5.20kHz,5223508,1,Song,1,,f,2,Leonard Patterson,2623,,f,-24.84,-30.67,2,0.040112,-0.00766,0.085754,-21.33,-55.09,-60.24,2,-0.000001,-0.007996,0.006134,-41.94,-26.09,-34.19,2,0.020523,-0.018677,0.090942,-20.82,-53.15,-60.35,2,0,-0.009735,0.008759,-40.23,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499600,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/9c27f6082af94990aa26fff3514dd68a.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/4ef5a7c4-2871-46eb-a7e8-3b874892e673/d3e32dce2ac743198f375b1c64fd293a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,Aves,3.34,180,0.96,1.44kHz,3.09kHz,5240803,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.57,-28.33,2,0.040134,0.02475,0.053802,-25.38,-60.94,-63.86,2,-0.000002,-0.009766,0.005615,-40.21,-32.63,-33.71,2,0.021821,0.009674,0.032013,-29.89,-62.93,-65.17,2,-0.000001,-0.005951,0.003662,-44.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/8508f634067d48be8f0002c110c38167.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/edb3cba1049b4de99ac41df1f2ad6941.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,4.4,180,1.79,2.73kHz,7.98kHz,5240766,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.29,-28.23,2,0.040136,0.001678,0.084381,-21.48,-38.68,-58.02,2,0,-0.040527,0.039642,-27.85,-31.28,-33.52,2,0.021938,-0.049774,0.091492,-20.77,-36.15,-57.18,2,0,-0.070679,0.07016,-23.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/f0b61cd6b9f44c05ad573be261e5b1c5.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/8ae44b5f258c442390ab9f8eab8f955d.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,13.4,180,0.46,3.40kHz,6.23kHz,5240779,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.52,-28.29,2,0.040063,0.024353,0.056671,-24.93,-60.05,-63.13,2,-0.000001,-0.009216,0.007141,-40.71,-32.34,-34.24,2,0.021811,0.009827,0.033081,-29.61,-60.86,-63.88,2,-0.000001,-0.005157,0.00351,-45.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/6393f4ad63c44df699ab7f0fb52b7129.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/d45359cc7f024304be94d9dc0a4bd103.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,17.78,180,1.74,2.73kHz,6.54kHz,5240768,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.56,-28.39,2,0.040023,0.022552,0.054871,-25.21,-49.13,-59.87,2,-0.000001,-0.013977,0.009521,-37.09,-32.25,-33.76,2,0.021931,0.009338,0.036377,-28.78,-49.49,-61.32,2,0,-0.009613,0.009247,-40.34,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/47c4c1aa7d8a420e9937604d0dd11152.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/6a28ed2e5c6d4c04af0fdf88f9c1373c.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,21.66,180,0.43,3.09kHz,4.84kHz,5240785,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.72,-28.21,2,0.04016,0.028717,0.055573,-25.1,-62.98,-65.39,2,-0.000001,-0.006012,0.005096,-44.42,-33.01,-33.8,3,0.021928,0.012665,0.031158,-30.13,-62.63,-65.28,2,0,-0.002991,0.002777,-50.48,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/3b90851aa9314172a5b43be2d37e2f1d.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/5adae23f2cfa44bca7acd9a363560055.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,22.7,180,1.9,3.71kHz,5.82kHz,5240781,2,Song,1,,f,1,Leonard Patterson,2623,,f,-27.34,-28.52,2,0.039899,0.02652,0.052826,-25.54,-60.8,-65.35,2,0,-0.006195,0.004883,-44.16,-32.45,-34.19,2,0.021734,0.008148,0.034393,-29.27,-60.95,-65.43,3,0,-0.003082,0.002777,-50.22,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/99de7c25ecfa4a048983a919c0f2a8e2.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/633250ddfd0242fcbabe0a05dd311505.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,30.41,180,3.64,2.78kHz,5.36kHz,5240770,1,Song,1,,f,1,Leonard Patterson,2623,,f,-24.94,-28.33,2,0.040028,-0.030975,0.109863,-19.18,-28.43,-61.02,2,0,-0.066742,0.066132,-23.51,-28.23,-33.53,2,0.021763,-0.037415,0.075562,-22.43,-29.93,-62.18,3,0,-0.051788,0.05188,-25.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/72c5d5ceeacf4e0ebae5b563d7238457.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/1731a7741dd8452187c392d12f366beb.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,38.73,180,0.94,1.49kHz,3.55kHz,5240787,1,Song,1,,f,2,Leonard Patterson,2623,,f,-27.41,-28.24,2,0.040177,0.027527,0.055176,-25.17,-61.44,-63.13,2,-0.000002,-0.010498,0.005951,-39.58,-32.32,-34.17,2,0.021932,0.00708,0.035248,-29.06,-62.3,-64.54,3,-0.000001,-0.005432,0.003021,-45.3,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/21a51fda48dd449bb434e4ad0c9000f1.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/f988d0a1bcd34ba9806dc20e2ed487f1.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS155-FR-C,492665,2024-06-13 5:07,2873865,1SPT,2603330,t,TRES,Tree Swallow,TACHYCINETA BICOLOR,Aves,47.99,180,0.33,1.91kHz,6.80kHz,5240772,1,Song,1,,f,1,Leonard Patterson,2623,,f,-27.61,-28.1,2,0.040337,0.026581,0.05307,-25.5,-50.36,-56.03,2,-0.000006,-0.016083,0.010345,-35.87,-32.61,-33.87,2,0.022481,0.007385,0.03476,-29.18,-51.98,-56.59,2,-0.000003,-0.008728,0.008179,-41.18,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603330,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/fc8105a36d6a4fb4b529c09b51b70583.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2d765605-4ec6-4857-8b6d-2184ab54bc1e/12ff02ead978438baac5556cb2b2be52.flac
